id,category_id,name,description,price,image_url,supplier_id,product_type,attributes,is_active,created_at,updated_at
2592122,1249761,Winter Woolen Sweater (ID 2592122),High-quality Winter Woolen Sweater from the Clothing catalog. Serialized product ID: 2592122.,47.53,https://images.example.com/products/2592122.jpg,101,generic,"{""dataset_item_id"": 2592122}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2604550,285583,Ergonomic Office Chair (ID 2604550),High-quality Ergonomic Office Chair from the Furniture catalog. Serialized product ID: 2604550.,442.03,https://images.example.com/products/2604550.jpg,102,generic,"{""dataset_item_id"": 2604550}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2615507,2732466,Strategy Board Game (ID 2615507),High-quality Strategy Board Game from the Toys & Games catalog. Serialized product ID: 2615507.,77.63,https://images.example.com/products/2615507.jpg,102,generic,"{""dataset_item_id"": 2615507}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2618435,2939262,Introduction to Algorithms (ID 2618435),High-quality Introduction to Algorithms from the Books catalog. Serialized product ID: 2618435.,19.2,https://images.example.com/products/2618435.jpg,103,generic,"{""dataset_item_id"": 2618435}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2622294,4294583,Adjustable Standing Desk (ID 2622294),High-quality Adjustable Standing Desk from the Furniture catalog. Serialized product ID: 2622294.,191.95,https://images.example.com/products/2622294.jpg,101,generic,"{""dataset_item_id"": 2622294}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2624906,1331853,Minimalist Wooden Desk (ID 2624906),High-quality Minimalist Wooden Desk from the Furniture catalog. Serialized product ID: 2624906.,198.51,https://images.example.com/products/2624906.jpg,102,generic,"{""dataset_item_id"": 2624906}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2629212,1859277,Heavy-Duty Resistance Bands (ID 2629212),High-quality Heavy-Duty Resistance Bands from the Sports Equipment catalog. Serialized product ID: 2629212.,83.72,https://images.example.com/products/2629212.jpg,103,generic,"{""dataset_item_id"": 2629212}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2629948,4581579,Premium Sunglasses (ID 2629948),High-quality Premium Sunglasses from the Jewelry & Accessories catalog. Serialized product ID: 2629948.,98.9,https://images.example.com/products/2629948.jpg,102,generic,"{""dataset_item_id"": 2629948}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2633450,2344159,Sterling Silver Necklace (ID 2633450),High-quality Sterling Silver Necklace from the Jewelry & Accessories catalog. Serialized product ID: 2633450.,86.33,https://images.example.com/products/2633450.jpg,102,generic,"{""dataset_item_id"": 2633450}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2635102,3214361,Winter Woolen Sweater (ID 2635102),High-quality Winter Woolen Sweater from the Clothing catalog. Serialized product ID: 2635102.,49.47,https://images.example.com/products/2635102.jpg,102,generic,"{""dataset_item_id"": 2635102}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2635552,64179,Anti-Blue Light Glasses (ID 2635552),High-quality Anti-Blue Light Glasses from the Jewelry & Accessories catalog. Serialized product ID: 2635552.,36.25,https://images.example.com/products/2635552.jpg,103,generic,"{""dataset_item_id"": 2635552}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2643848,2465336,Building Blocks Set (ID 2643848),High-quality Building Blocks Set from the Toys & Games catalog. Serialized product ID: 2643848.,40.46,https://images.example.com/products/2643848.jpg,102,generic,"{""dataset_item_id"": 2643848}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2651113,3002561,Waterproof Windbreaker Jacket (ID 2651113),High-quality Waterproof Windbreaker Jacket from the Clothing catalog. Serialized product ID: 2651113.,70.65,https://images.example.com/products/2651113.jpg,103,generic,"{""dataset_item_id"": 2651113}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2657502,4181361,Winter Woolen Sweater (ID 2657502),High-quality Winter Woolen Sweater from the Clothing catalog. Serialized product ID: 2657502.,30.28,https://images.example.com/products/2657502.jpg,102,generic,"{""dataset_item_id"": 2657502}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2658989,3795340,Smartwatch Elite (ID 2658989),High-quality Smartwatch Elite from the Electronics catalog. Serialized product ID: 2658989.,309.97,https://images.example.com/products/2658989.jpg,102,generic,"{""dataset_item_id"": 2658989}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2659396,1457367,Anti-Slip Yoga Mat (ID 2659396),High-quality Anti-Slip Yoga Mat from the Sports Equipment catalog. Serialized product ID: 2659396.,9.1,https://images.example.com/products/2659396.jpg,103,generic,"{""dataset_item_id"": 2659396}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2667082,4583654,Matte Red Lipstick (ID 2667082),High-quality Matte Red Lipstick from the Cosmetics catalog. Serialized product ID: 2667082.,49.46,https://images.example.com/products/2667082.jpg,102,generic,"{""dataset_item_id"": 2667082}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2671601,3123784,Organic SPF50 Sunscreen (ID 2671601),High-quality Organic SPF50 Sunscreen from the Cosmetics catalog. Serialized product ID: 2671601.,41.29,https://images.example.com/products/2671601.jpg,103,generic,"{""dataset_item_id"": 2671601}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2672445,3999977,Adjustable Dumbbell Set (ID 2672445),High-quality Adjustable Dumbbell Set from the Sports Equipment catalog. Serialized product ID: 2672445.,79.49,https://images.example.com/products/2672445.jpg,103,generic,"{""dataset_item_id"": 2672445}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2673053,3371868,Warm Winter Boots (ID 2673053),High-quality Warm Winter Boots from the Shoes catalog. Serialized product ID: 2673053.,147.89,https://images.example.com/products/2673053.jpg,102,generic,"{""dataset_item_id"": 2673053}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2674960,1884568,Running Shoes Comfort (ID 2674960),High-quality Running Shoes Comfort from the Shoes catalog. Serialized product ID: 2674960.,146.13,https://images.example.com/products/2674960.jpg,101,generic,"{""dataset_item_id"": 2674960}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2675011,2926020,Laptop Pro (ID 2675011),High-quality Laptop Pro from the Electronics catalog. Serialized product ID: 2675011.,551.56,https://images.example.com/products/2675011.jpg,103,generic,"{""dataset_item_id"": 2675011}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2687493,3795340,Bluetooth Speaker (ID 2687493),High-quality Bluetooth Speaker from the Electronics catalog. Serialized product ID: 2687493.,398.46,https://images.example.com/products/2687493.jpg,101,generic,"{""dataset_item_id"": 2687493}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2688087,1414043,Three-Seater Velvet Sofa (ID 2688087),High-quality Three-Seater Velvet Sofa from the Furniture catalog. Serialized product ID: 2688087.,446.29,https://images.example.com/products/2688087.jpg,102,generic,"{""dataset_item_id"": 2688087}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2692681,4022701,Slim Fit Denim Jeans (ID 2692681),High-quality Slim Fit Denim Jeans from the Clothing catalog. Serialized product ID: 2692681.,21.38,https://images.example.com/products/2692681.jpg,102,generic,"{""dataset_item_id"": 2692681}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2695795,3917972,Introduction to Algorithms (ID 2695795),High-quality Introduction to Algorithms from the Books catalog. Serialized product ID: 2695795.,9.46,https://images.example.com/products/2695795.jpg,101,generic,"{""dataset_item_id"": 2695795}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2696738,3081594,Vitamin C Face Serum (ID 2696738),High-quality Vitamin C Face Serum from the Cosmetics catalog. Serialized product ID: 2696738.,43.54,https://images.example.com/products/2696738.jpg,103,generic,"{""dataset_item_id"": 2696738}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2700020,553365,Organic Granola Oats (ID 2700020),High-quality Organic Granola Oats from the Food & Groceries catalog. Serialized product ID: 2700020.,96.18,https://images.example.com/products/2700020.jpg,101,generic,"{""dataset_item_id"": 2700020}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2701204,2737340,Tablet Air (ID 2701204),High-quality Tablet Air from the Electronics catalog. Serialized product ID: 2701204.,522.07,https://images.example.com/products/2701204.jpg,102,generic,"{""dataset_item_id"": 2701204}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2704566,1275696,Remote Control Sports Car (ID 2704566),High-quality Remote Control Sports Car from the Toys & Games catalog. Serialized product ID: 2704566.,36.82,https://images.example.com/products/2704566.jpg,103,generic,"{""dataset_item_id"": 2704566}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2707677,2465336,Strategy Board Game (ID 2707677),High-quality Strategy Board Game from the Toys & Games catalog. Serialized product ID: 2707677.,42.36,https://images.example.com/products/2707677.jpg,101,generic,"{""dataset_item_id"": 2707677}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2708978,982926,Building Blocks Set (ID 2708978),High-quality Building Blocks Set from the Toys & Games catalog. Serialized product ID: 2708978.,85.07,https://images.example.com/products/2708978.jpg,103,generic,"{""dataset_item_id"": 2708978}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2709813,1792277,Waterproof Sports Backpack (ID 2709813),High-quality Waterproof Sports Backpack from the Sports Equipment catalog. Serialized product ID: 2709813.,85.78,https://images.example.com/products/2709813.jpg,102,generic,"{""dataset_item_id"": 2709813}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2718833,1691699,Premium Sunglasses (ID 2718833),High-quality Premium Sunglasses from the Jewelry & Accessories catalog. Serialized product ID: 2718833.,94.69,https://images.example.com/products/2718833.jpg,103,generic,"{""dataset_item_id"": 2718833}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2721889,149192,Mindset Shift Audiobook (ID 2721889),High-quality Mindset Shift Audiobook from the Books catalog. Serialized product ID: 2721889.,30.56,https://images.example.com/products/2721889.jpg,102,generic,"{""dataset_item_id"": 2721889}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2730342,1046047,Heavy-Duty Resistance Bands (ID 2730342),High-quality Heavy-Duty Resistance Bands from the Sports Equipment catalog. Serialized product ID: 2730342.,87.0,https://images.example.com/products/2730342.jpg,101,generic,"{""dataset_item_id"": 2730342}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2731813,1216617,Waterproof Sports Backpack (ID 2731813),High-quality Waterproof Sports Backpack from the Sports Equipment catalog. Serialized product ID: 2731813.,63.04,https://images.example.com/products/2731813.jpg,101,generic,"{""dataset_item_id"": 2731813}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2737657,381850,Laptop Pro (ID 2737657),High-quality Laptop Pro from the Electronics catalog. Serialized product ID: 2737657.,667.41,https://images.example.com/products/2737657.jpg,102,generic,"{""dataset_item_id"": 2737657}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2740047,4181361,Winter Woolen Sweater (ID 2740047),High-quality Winter Woolen Sweater from the Clothing catalog. Serialized product ID: 2740047.,78.84,https://images.example.com/products/2740047.jpg,103,generic,"{""dataset_item_id"": 2740047}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2740686,1299190,Smartphone (ID 2740686),High-quality Smartphone from the Electronics catalog. Serialized product ID: 2740686.,181.25,https://images.example.com/products/2740686.jpg,101,generic,"{""dataset_item_id"": 2740686}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2748554,634390,Noise Cancelling Headphone (ID 2748554),High-quality Noise Cancelling Headphone from the Electronics catalog. Serialized product ID: 2748554.,783.57,https://images.example.com/products/2748554.jpg,103,generic,"{""dataset_item_id"": 2748554}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2749663,1331853,Modern Coffee Table (ID 2749663),High-quality Modern Coffee Table from the Furniture catalog. Serialized product ID: 2749663.,445.61,https://images.example.com/products/2749663.jpg,102,generic,"{""dataset_item_id"": 2749663}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2750969,2885642,Mindset Shift Audiobook (ID 2750969),High-quality Mindset Shift Audiobook from the Books catalog. Serialized product ID: 2750969.,13.99,https://images.example.com/products/2750969.jpg,102,generic,"{""dataset_item_id"": 2750969}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2773575,3500710,Bluetooth Speaker (ID 2773575),High-quality Bluetooth Speaker from the Electronics catalog. Serialized product ID: 2773575.,912.18,https://images.example.com/products/2773575.jpg,101,generic,"{""dataset_item_id"": 2773575}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2777840,2945933,Ergonomic Office Chair (ID 2777840),High-quality Ergonomic Office Chair from the Furniture catalog. Serialized product ID: 2777840.,215.91,https://images.example.com/products/2777840.jpg,101,generic,"{""dataset_item_id"": 2777840}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2780673,3002561,Waterproof Windbreaker Jacket (ID 2780673),High-quality Waterproof Windbreaker Jacket from the Clothing catalog. Serialized product ID: 2780673.,33.78,https://images.example.com/products/2780673.jpg,102,generic,"{""dataset_item_id"": 2780673}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2790543,3158249,Premium Sunglasses (ID 2790543),High-quality Premium Sunglasses from the Jewelry & Accessories catalog. Serialized product ID: 2790543.,45.48,https://images.example.com/products/2790543.jpg,101,generic,"{""dataset_item_id"": 2790543}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2793823,957119,Premium Sunglasses (ID 2793823),High-quality Premium Sunglasses from the Jewelry & Accessories catalog. Serialized product ID: 2793823.,54.93,https://images.example.com/products/2793823.jpg,103,generic,"{""dataset_item_id"": 2793823}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2793877,4217906,Strategy Board Game (ID 2793877),High-quality Strategy Board Game from the Toys & Games catalog. Serialized product ID: 2793877.,69.09,https://images.example.com/products/2793877.jpg,101,generic,"{""dataset_item_id"": 2793877}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2793892,3002561,Winter Woolen Sweater (ID 2793892),High-quality Winter Woolen Sweater from the Clothing catalog. Serialized product ID: 2793892.,25.88,https://images.example.com/products/2793892.jpg,101,generic,"{""dataset_item_id"": 2793892}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2794153,2440115,Premium Arabica Coffee Beans (ID 2794153),High-quality Premium Arabica Coffee Beans from the Food & Groceries catalog. Serialized product ID: 2794153.,62.29,https://images.example.com/products/2794153.jpg,102,generic,"{""dataset_item_id"": 2794153}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2795410,2355072,Introduction to Algorithms (ID 2795410),High-quality Introduction to Algorithms from the Books catalog. Serialized product ID: 2795410.,27.59,https://images.example.com/products/2795410.jpg,101,generic,"{""dataset_item_id"": 2795410}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2797533,2578647,Waterproof Sports Backpack (ID 2797533),High-quality Waterproof Sports Backpack from the Sports Equipment catalog. Serialized product ID: 2797533.,51.78,https://images.example.com/products/2797533.jpg,103,generic,"{""dataset_item_id"": 2797533}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2810705,2520377,Adjustable Dumbbell Set (ID 2810705),High-quality Adjustable Dumbbell Set from the Sports Equipment catalog. Serialized product ID: 2810705.,18.45,https://images.example.com/products/2810705.jpg,102,generic,"{""dataset_item_id"": 2810705}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2819476,2465336,Remote Control Sports Car (ID 2819476),High-quality Remote Control Sports Car from the Toys & Games catalog. Serialized product ID: 2819476.,64.96,https://images.example.com/products/2819476.jpg,102,generic,"{""dataset_item_id"": 2819476}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2821630,2735466,1000-Piece Jigsaw Puzzle (ID 2821630),High-quality 1000-Piece Jigsaw Puzzle from the Toys & Games catalog. Serialized product ID: 2821630.,29.0,https://images.example.com/products/2821630.jpg,101,generic,"{""dataset_item_id"": 2821630}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2823620,285583,Ergonomic Office Chair (ID 2823620),High-quality Ergonomic Office Chair from the Furniture catalog. Serialized product ID: 2823620.,456.64,https://images.example.com/products/2823620.jpg,102,generic,"{""dataset_item_id"": 2823620}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2825454,1471163,Adjustable Standing Desk (ID 2825454),High-quality Adjustable Standing Desk from the Furniture catalog. Serialized product ID: 2825454.,457.61,https://images.example.com/products/2825454.jpg,103,generic,"{""dataset_item_id"": 2825454}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2825567,4989816,Strategy Board Game (ID 2825567),High-quality Strategy Board Game from the Toys & Games catalog. Serialized product ID: 2825567.,56.38,https://images.example.com/products/2825567.jpg,101,generic,"{""dataset_item_id"": 2825567}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2831190,886203,Ergonomic Office Chair (ID 2831190),High-quality Ergonomic Office Chair from the Furniture catalog. Serialized product ID: 2831190.,265.08,https://images.example.com/products/2831190.jpg,102,generic,"{""dataset_item_id"": 2831190}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2832809,2465336,Plush Toy Bear (ID 2832809),High-quality Plush Toy Bear from the Toys & Games catalog. Serialized product ID: 2832809.,97.84,https://images.example.com/products/2832809.jpg,102,generic,"{""dataset_item_id"": 2832809}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2840297,2872443,Three-Seater Velvet Sofa (ID 2840297),High-quality Three-Seater Velvet Sofa from the Furniture catalog. Serialized product ID: 2840297.,347.72,https://images.example.com/products/2840297.jpg,102,generic,"{""dataset_item_id"": 2840297}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2842032,982926,Strategy Board Game (ID 2842032),High-quality Strategy Board Game from the Toys & Games catalog. Serialized product ID: 2842032.,69.89,https://images.example.com/products/2842032.jpg,102,generic,"{""dataset_item_id"": 2842032}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2842407,1231891,Winter Woolen Sweater (ID 2842407),High-quality Winter Woolen Sweater from the Clothing catalog. Serialized product ID: 2842407.,69.1,https://images.example.com/products/2842407.jpg,101,generic,"{""dataset_item_id"": 2842407}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2846310,3065645,Organic Granola Oats (ID 2846310),High-quality Organic Granola Oats from the Food & Groceries catalog. Serialized product ID: 2846310.,98.94,https://images.example.com/products/2846310.jpg,102,generic,"{""dataset_item_id"": 2846310}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2846720,3451327,Adjustable Dumbbell Set (ID 2846720),High-quality Adjustable Dumbbell Set from the Sports Equipment catalog. Serialized product ID: 2846720.,15.03,https://images.example.com/products/2846720.jpg,102,generic,"{""dataset_item_id"": 2846720}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2861878,2626421,Waterproof Windbreaker Jacket (ID 2861878),High-quality Waterproof Windbreaker Jacket from the Clothing catalog. Serialized product ID: 2861878.,51.6,https://images.example.com/products/2861878.jpg,103,generic,"{""dataset_item_id"": 2861878}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2870017,2303546,Strategy Board Game (ID 2870017),High-quality Strategy Board Game from the Toys & Games catalog. Serialized product ID: 2870017.,32.81,https://images.example.com/products/2870017.jpg,103,generic,"{""dataset_item_id"": 2870017}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2870935,4764977,Adjustable Dumbbell Set (ID 2870935),High-quality Adjustable Dumbbell Set from the Sports Equipment catalog. Serialized product ID: 2870935.,32.75,https://images.example.com/products/2870935.jpg,103,generic,"{""dataset_item_id"": 2870935}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2874723,2355072,Learning Python Development (ID 2874723),High-quality Learning Python Development from the Books catalog. Serialized product ID: 2874723.,20.87,https://images.example.com/products/2874723.jpg,101,generic,"{""dataset_item_id"": 2874723}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2874789,1873826,Plush Toy Bear (ID 2874789),High-quality Plush Toy Bear from the Toys & Games catalog. Serialized product ID: 2874789.,58.2,https://images.example.com/products/2874789.jpg,103,generic,"{""dataset_item_id"": 2874789}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2875418,1216617,Waterproof Sports Backpack (ID 2875418),High-quality Waterproof Sports Backpack from the Sports Equipment catalog. Serialized product ID: 2875418.,78.16,https://images.example.com/products/2875418.jpg,101,generic,"{""dataset_item_id"": 2875418}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2882640,3108044,Hydrating Face Moisturizer (ID 2882640),High-quality Hydrating Face Moisturizer from the Cosmetics catalog. Serialized product ID: 2882640.,90.6,https://images.example.com/products/2882640.jpg,103,generic,"{""dataset_item_id"": 2882640}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2888477,3607361,Winter Woolen Sweater (ID 2888477),High-quality Winter Woolen Sweater from the Clothing catalog. Serialized product ID: 2888477.,46.79,https://images.example.com/products/2888477.jpg,102,generic,"{""dataset_item_id"": 2888477}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2890224,4022701,Casual Fleece Hoodie (ID 2890224),High-quality Casual Fleece Hoodie from the Clothing catalog. Serialized product ID: 2890224.,64.65,https://images.example.com/products/2890224.jpg,101,generic,"{""dataset_item_id"": 2890224}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2927238,1029459,Premium Sunglasses (ID 2927238),High-quality Premium Sunglasses from the Jewelry & Accessories catalog. Serialized product ID: 2927238.,62.06,https://images.example.com/products/2927238.jpg,102,generic,"{""dataset_item_id"": 2927238}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2927287,4338287,Heavy-Duty Resistance Bands (ID 2927287),High-quality Heavy-Duty Resistance Bands from the Sports Equipment catalog. Serialized product ID: 2927287.,25.59,https://images.example.com/products/2927287.jpg,101,generic,"{""dataset_item_id"": 2927287}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2930862,737184,Matte Red Lipstick (ID 2930862),High-quality Matte Red Lipstick from the Cosmetics catalog. Serialized product ID: 2930862.,63.36,https://images.example.com/products/2930862.jpg,103,generic,"{""dataset_item_id"": 2930862}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2932138,2640118,Warm Winter Boots (ID 2932138),High-quality Warm Winter Boots from the Shoes catalog. Serialized product ID: 2932138.,123.11,https://images.example.com/products/2932138.jpg,103,generic,"{""dataset_item_id"": 2932138}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2933451,815311,Slim Fit Denim Jeans (ID 2933451),High-quality Slim Fit Denim Jeans from the Clothing catalog. Serialized product ID: 2933451.,58.57,https://images.example.com/products/2933451.jpg,101,generic,"{""dataset_item_id"": 2933451}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2955803,3645362,Learning Python Development (ID 2955803),High-quality Learning Python Development from the Books catalog. Serialized product ID: 2955803.,27.85,https://images.example.com/products/2955803.jpg,103,generic,"{""dataset_item_id"": 2955803}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2958216,2033408,Formal Leather Shoes (ID 2958216),High-quality Formal Leather Shoes from the Shoes catalog. Serialized product ID: 2958216.,111.1,https://images.example.com/products/2958216.jpg,102,generic,"{""dataset_item_id"": 2958216}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2961116,2579035,Extra Virgin Olive Oil (ID 2961116),High-quality Extra Virgin Olive Oil from the Food & Groceries catalog. Serialized product ID: 2961116.,79.13,https://images.example.com/products/2961116.jpg,101,generic,"{""dataset_item_id"": 2961116}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2963472,3607361,Winter Woolen Sweater (ID 2963472),High-quality Winter Woolen Sweater from the Clothing catalog. Serialized product ID: 2963472.,52.09,https://images.example.com/products/2963472.jpg,103,generic,"{""dataset_item_id"": 2963472}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2967615,2293367,Adjustable Dumbbell Set (ID 2967615),High-quality Adjustable Dumbbell Set from the Sports Equipment catalog. Serialized product ID: 2967615.,17.35,https://images.example.com/products/2967615.jpg,102,generic,"{""dataset_item_id"": 2967615}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2969304,2672762,Mindset Shift Audiobook (ID 2969304),High-quality Mindset Shift Audiobook from the Books catalog. Serialized product ID: 2969304.,18.8,https://images.example.com/products/2969304.jpg,102,generic,"{""dataset_item_id"": 2969304}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2969676,3975787,Anti-Slip Yoga Mat (ID 2969676),High-quality Anti-Slip Yoga Mat from the Sports Equipment catalog. Serialized product ID: 2969676.,21.51,https://images.example.com/products/2969676.jpg,101,generic,"{""dataset_item_id"": 2969676}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2974274,3248072,Mindset Shift Audiobook (ID 2974274),High-quality Mindset Shift Audiobook from the Books catalog. Serialized product ID: 2974274.,32.6,https://images.example.com/products/2974274.jpg,102,generic,"{""dataset_item_id"": 2974274}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2981221,4989816,Remote Control Sports Car (ID 2981221),High-quality Remote Control Sports Car from the Toys & Games catalog. Serialized product ID: 2981221.,54.9,https://images.example.com/products/2981221.jpg,102,generic,"{""dataset_item_id"": 2981221}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2982506,2559494,Organic SPF50 Sunscreen (ID 2982506),High-quality Organic SPF50 Sunscreen from the Cosmetics catalog. Serialized product ID: 2982506.,83.06,https://images.example.com/products/2982506.jpg,102,generic,"{""dataset_item_id"": 2982506}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2991276,285583,Minimalist Wooden Desk (ID 2991276),High-quality Minimalist Wooden Desk from the Furniture catalog. Serialized product ID: 2991276.,462.99,https://images.example.com/products/2991276.jpg,102,generic,"{""dataset_item_id"": 2991276}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2993641,2520377,Anti-Slip Yoga Mat (ID 2993641),High-quality Anti-Slip Yoga Mat from the Sports Equipment catalog. Serialized product ID: 2993641.,95.93,https://images.example.com/products/2993641.jpg,102,generic,"{""dataset_item_id"": 2993641}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2994257,2578647,Heavy-Duty Resistance Bands (ID 2994257),High-quality Heavy-Duty Resistance Bands from the Sports Equipment catalog. Serialized product ID: 2994257.,75.18,https://images.example.com/products/2994257.jpg,102,generic,"{""dataset_item_id"": 2994257}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2994876,2983928,Formal Leather Shoes (ID 2994876),High-quality Formal Leather Shoes from the Shoes catalog. Serialized product ID: 2994876.,128.47,https://images.example.com/products/2994876.jpg,102,generic,"{""dataset_item_id"": 2994876}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
2995656,3002561,Slim Fit Denim Jeans (ID 2995656),High-quality Slim Fit Denim Jeans from the Clothing catalog. Serialized product ID: 2995656.,76.63,https://images.example.com/products/2995656.jpg,101,generic,"{""dataset_item_id"": 2995656}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
3008190,1604691,Classic Cotton T-Shirt (ID 3008190),High-quality Classic Cotton T-Shirt from the Clothing catalog. Serialized product ID: 3008190.,63.27,https://images.example.com/products/3008190.jpg,101,generic,"{""dataset_item_id"": 3008190}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
3011543,2926020,Smartwatch Elite (ID 3011543),High-quality Smartwatch Elite from the Electronics catalog. Serialized product ID: 3011543.,873.27,https://images.example.com/products/3011543.jpg,103,generic,"{""dataset_item_id"": 3011543}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
3011676,1249923,Minimalist Wooden Desk (ID 3011676),High-quality Minimalist Wooden Desk from the Furniture catalog. Serialized product ID: 3011676.,362.58,https://images.example.com/products/3011676.jpg,102,generic,"{""dataset_item_id"": 3011676}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
3012053,2983928,Warm Winter Boots (ID 3012053),High-quality Warm Winter Boots from the Shoes catalog. Serialized product ID: 3012053.,146.4,https://images.example.com/products/3012053.jpg,103,generic,"{""dataset_item_id"": 3012053}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
